pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
GU825561.1.1097_U	GU825561	1	1097	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.					ENV	Uncultured eukaryote clone BCI5F13RM2C02 18S ribosomal RNA gene,					BCI5F13RM2C02		"micro-oxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JQ956014.1.946_U	JQ956014	1	946	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone AN0678S05 18S ribosomal RNA gene,					AN0678S05		"water sample taken from 80 m depth at station 109 from ArcticNet cruise, Baffin Bay"""			17-sept.-06		Canada: Arctic region	76.25 N 74.17 W		PCR_primers=fwd_name: nsf4/18, rev_name: eukr															environmental			76.25	-74.17				
FJ848464.1.1550_U	FJ848464	1	1550	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-34 small subunit ribosomal RNA					DLN-J-34		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
JQ226502.1.1602_U	JQ226502	1	1602	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XX_Clade-3	Choanoflagellida_XX_Clade-3_X	Choanoflagellida_XX_Clade-3_X_sp.					ENV	Uncultured eukaryote clone SHAA582 16S ribosomal RNA gene, partial					SHAA582		"ocean water marine sample, Saanich Inlet, Station S3, 10m depth"""			14-nov.-06		Canada																		environmental								
AF084235.1.1788_U	AF084235	1	1788	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_I	Stephanoeca_Group_I	Stephanoeca_diplocostata			1		INV	Stephanoeca diplocostata 18S ribosomal RNA gene, partial sequence.																																						
EF023856.1.1853_U	EF023856	1	1853	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.			1		ENV	Codonosigidae environmental sample clone Amb_18S_1307 18S ribosomal					Amb_18S_1307		"trembling aspen rhizosphere under ambient CO2 conditions"""																							environmental								
EU682617.1.903_U	EU682617	1	903	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.			1		ENV	Uncultured eukaryote clone 05M101r1.08 18S ribosomal RNA gene,					05M101r1.08		Arctic Sea: Beaufort Sea region																							environmental								
HQ869758.1.946_U	HQ869758	1	946	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_L	Choanoflagellatea_X_Group_L_X	Choanoflagellatea_X_Group_L_X_sp.					ENV	Uncultured eukaryote clone SHBF740 18S ribosomal RNA gene, partial					SHBF740		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
JN825685.1.1092_U	JN825685	1	1092	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.					ENV	Uncultured choanoflagellate clone Alchichica_AQ1B_5E_17 small					Alchichica_AQ1B_5E_17		"microbialites from Alchichica alkaline lake maintained in aquarium (glass wall biofilm)"""					Mexico																		environmental								
EF024885.1.1783_U	EF024885	1	1783	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_L	Choanoflagellatea_X_Group_L_X	Choanoflagellatea_X_Group_L_X_sp.					ENV	Eimeriidae environmental sample clone Elev_18S_1414 18S ribosomal					Elev_18S_1414		"trembling aspen rhizosphere under elevated CO2 conditions"""																							environmental								
DQ059032.1.2065_U	DQ059032	1	2065	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoeca_C1	Salpingoeca_amphoridium			1		INV	Salpingoeca amphoridium 18S small subunit ribosomal RNA gene,																																						
JN832902.1.1035_U	JN832902	1	1035	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Choanoflagellatea_XXX	Choanoflagellatea_XXX_sp.					ENV	Uncultured eukaryote clone E_NY_2C09 18S ribosomal RNA gene,					E_NY_2C09		"seawater from pelagic station at 325 m depth, 386 m above Nyegga cold seeps, mid-Norwegian continental margin"""						64.6844 N 5.2642 E																	environmental			64.6844	5.2642				
GU824387.1.1193_U	GU824387	1	1193	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.					ENV	Uncultured eukaryote clone BCA5F14RM1F07 18S ribosomal RNA gene,					BCA5F14RM1F07		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
ACSY01001988.5368.6814_U	ACSY01001988	5368	6814	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XXX	Choanoflagellida_XXXX	Choanoflagellida_XXXX_sp.																																												
FJ153672.1.1239_U	FJ153672	1	1239	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.			1		ENV	Uncultured marine eukaryote clone GoC3_C08 small subunit ribosomal					GoC3_C08		"anoxic Gotland Deep (Baltic Sea) water sample"""																							environmental								
EF432539.1.1707_U	EF432539	1	1707	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					INV	Choanoflagellida sp. SL117#1 clone E5 18S ribosomal RNA gene,					E5																									environmental								
AJ867611.1.1059_U	AJ867611	1	1059	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.			1		ENV	Uncultured Sphaeroeca partial 18S rRNA gene, clone WS 3-Uni05.					WS 3-Uni05		melted white snow water					Switzerland:Alpine Lake Joeri XIII																		environmental								
EF196724.1.901_U	EF196724	1	901	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_L	Choanoflagellatea_X_Group_L_X	Choanoflagellatea_X_Group_L_X_sp.			1		ENV	Uncultured eukaryotic picoplankton clone B35 18S ribosomal RNA					B35		lake water					France: Alpes																		environmental								
HM135088.1.1733_U	HM135088	1	1733	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.					ENV	Uncultured choanoflagellate clone STFeb_136 18S ribosomal RNA gene,					STFeb_136		freshwater lake																							environmental								
EF024012.1.1835_U	EF024012	1	1835	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.			1		ENV	Codonosigidae environmental sample clone Amb_18S_1490 18S ribosomal					Amb_18S_1490		"trembling aspen rhizosphere under ambient CO2 conditions"""																							environmental								
EU682616.1.947_U	EU682616	1	947	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.			1		ENV	Uncultured eukaryote clone 05M101n.21 18S ribosomal RNA gene,					05M101n.21		Arctic Sea: Beaufort Sea region																							environmental								
FJ410600.1.800_U	FJ410600	1	800	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured apicomplexan clone MLBA51.101 18S ribosomal RNA gene,					MLBA51.101		freshwater lake					China																		environmental								
JF706241.1.1670_U	JF706241	1	1670	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Codosiga	Codosiga_sp.					INV	Codonosiga sp. FFN-2011 clone A2/p1022S 18S ribosomal RNA gene,					A2/p1022S																									environmental								
HM581783.1.1776_U	HM581783	1	1776	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured marine eukaryote clone CNCIII51_27 18S ribosomal RNA					CNCIII51_27		central Arctic ocean at surface																							environmental								
GU824146.1.1066_U	GU824146	1	1066	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.					ENV	Uncultured eukaryote clone BC95F13RM3A03 18S ribosomal RNA gene,					BC95F13RM3A03		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
GU290069.1.1797_U	GU290069	1	1797	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XXX	Choanoflagellida_XXXX	Choanoflagellida_XXXX_sp.					ENV	Uncultured eukaryote clone TKR07E.14 18S ribosomal RNA gene,					TKR07E.14		Lake Tanganyika, epilimnion			mars-07			8.73 S 31.04 E	Anne-Laure Tarbe																environmental			-8.73	31.04				
FJ410582.1.800_U	FJ410582	1	800	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XX_Clade-3	Choanoflagellida_XX_Clade-3_X	Choanoflagellida_XX_Clade-3_X_sp.					ENV	Uncultured apicomplexan clone MLBA29.65 18S ribosomal RNA gene,					MLBA29.65		freshwater lake					China																		environmental								
EU446377.1.1556_U	EU446377	1	1556	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_F	Stephanoecidae_Group_F_X	Stephanoecidae_Group_F_X_sp.			1		ENV	Uncultured marine eukaryote clone cLA12A08 small subunit ribosomal					cLA12A08		"anoxic deep hypersaline L'Atalante Basin, eastern Mediterranean Sea"""								"PCR_primers=fwd_name: Euk A (21f), rev_name: U1391R"""															environmental								
HQ868180.1.885_U	HQ868180	1	885	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SHAT527 18S ribosomal RNA gene, partial					SHAT527		"Saanich Inlet, oxygenated marine water column, 200 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
FJ848480.1.1549_U	FJ848480	1	1549	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-62 small subunit ribosomal RNA					DLN-J-62		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
HQ026768.1.1532_U	HQ026768	1	1532	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_I	Stephanoeca_Group_I	Stephanoeca_norrisii					INV	Stephanoeca norrisii 18S small subunit ribosomal RNA gene, partial																																						
EF432541.1.1699_U	EF432541	1	1699	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.					INV	Choanoflagellida sp. SL163 clone D10 18S ribosomal RNA gene,					D10																									environmental								
EF023936.1.1837_U	EF023936	1	1837	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.			1		ENV	Eimeriidae environmental sample clone Amb_18S_1397 18S ribosomal					Amb_18S_1397		"trembling aspen rhizosphere under ambient CO2 conditions"""																							environmental								
HQ867246.1.872_U	HQ867246	1	872	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone SHAC497 18S ribosomal RNA gene, partial					SHAC497		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
HQ219352.1.1764_U	HQ219352	1	1764	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.					ENV	Uncultured choanoflagellate clone AY2009C7 18S ribosomal RNA gene,					AY2009C7		dimictic and eutrophic lake					France: Massif Central, Lake Aydat	45.65 N 2.98 E		"contains 18S ribosomal RNA, internal transcribed spacer 1, 5.8S ribosomal RNA, internal transcribed spacer 2, and 28S ribosomal RNA"""															environmental			45.65	2.98				
AY665096.1.1737_U	AY665096	1	1737	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.			1		ENV	Uncultured eukaryote clone SCM28C135 18S ribosomal RNA gene,					SCM28C135		"deep chlorophyll maximum in Sargasso Sea mesoscale eddies"""								collected October 2001															environmental								
JQ782357.1.961_U	JQ782357	1	961	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone HD4ft4.32 18S ribosomal RNA, partial					HD4ft4.32		"coastal surface water, southwestern Baltic Sea, salinity 13.1, temperature 9.3, unamended dark incubation exp 3, unfiltered treatment, end of incubation"""			18-nov.-08		Germany	54.13 N 11.83 E	Felix Weber																environmental			54.13	11.83				
JQ956181.1.956_U	JQ956181	1	956	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Lagenoeca	Lagenoeca_antarctica					ENV	Uncultured eukaryote clone AN0610_14L3B 18S ribosomal RNA gene,					AN0610_14L3B		"water sample taken from 46 m depth at station 405 from ArcticNet cruise, Beaufort Sea"""			01-oct.-06		Canada: Arctic region	70.65 N 122.94 W		PCR_primers=fwd_name: nsf4/18, rev_name: eukr															environmental			70.65	-122.94				
GU823958.1.1060_U	GU823958	1	1060	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_New_Choanos_8	Stephanoecidae_New_Choanos_8_X	Stephanoecidae_New_Choanos_8_X_sp.					ENV	Uncultured eukaryote clone AI5F13RJ3H09 18S ribosomal RNA gene,					AI5F13RJ3H09		"micro-oxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HQ219345.1.1762_U	HQ219345	1	1762	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.					ENV	Uncultured choanoflagellate clone AY2009C6 18S ribosomal RNA gene,					AY2009C6		dimictic and eutrophic lake					France: Massif Central, Lake Aydat	45.65 N 2.98 E		"contains 18S ribosomal RNA, internal transcribed spacer 1, 5.8S ribosomal RNA, internal transcribed spacer 2, and 28S ribosomal RNA"""															environmental			45.65	2.98				
GU647193.1.1544_U	GU647193	1	1544	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.					ENV	Uncultured freshwater eukaryote clone ML2_dino18S-55 18S small					ML2_dino18S-55		">5 micrometer fraction of surface water, Mirror Lake, June 28"""					USA: Connecticut, Storrs	41.80 N 72.24 W		"similar to Monosiga ovata (INSD accession AF084230)"""															environmental			41.8	-72.24				
DQ310266.1.996_U	DQ310266	1	996	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone FV36_2F06 small subunit ribosomal					FV36_2F06		"super-sulfidic anoxic fjord water samples"""					Norway: Framvaren																		environmental								
FJ848492.1.1550_U	FJ848492	1	1550	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-13 small subunit ribosomal RNA					DLN-J-13		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
JF706234.1.1625_U	JF706234	1	1625	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Codosiga	Codosiga_sp.					INV	Codonosiga sp. FFN-2011 clone A4/p1066 18S ribosomal RNA gene,					A4/p1066																									environmental								
JN090879.1.1859_U	JN090879	1	1859	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.					ENV	Uncultured eukaryote clone KRL01E19 18S ribosomal RNA gene, partial					KRL01E19		Lake Karla					Greece																		environmental								
EU446410.1.1544_U	EU446410	1	1544	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone cLA14G03 small subunit ribosomal					cLA14G03		"anoxic deep hypersaline L'Atalante Basin, eastern Mediterranean Sea"""								"PCR_primers=fwd_name: Euk A (21f), rev_name: U1391R"""															environmental								
FJ848455.1.1550_U	FJ848455	1	1550	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-8 small subunit ribosomal RNA					DLN-J-8		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
HQ156842.1.827_U	HQ156842	1	827	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_L	Choanoflagellatea_X_Group_L_X	Choanoflagellatea_X_Group_L_X_sp.					ENV	Uncultured marine eukaryote clone 100609_37 18S ribosomal RNA gene,					100609_37		Isfjorden Area, Svalbard								picoplanktonic size fraction (0.22-3 micrometer)															environmental								
FJ848485.1.1550_U	FJ848485	1	1550	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-106 small subunit ribosomal RNA					DLN-J-106		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
AY149898.1.1768_U	AY149898	1	1768	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Choanoeca	Choanoeca_perplexa			1		INV	Choanoeca perplexa 18S small subunit ribosomal RNA gene, complete			ATCC 50453																											culture								
AJ402331.1.1758_U	AJ402331	1	1758	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.			1		ENV	eukaryote clone OLI11013 18S rRNA gene.															"75 m water sample from the Equatorial Pacific Ocean (150 degree W, 11.5 degree S), sampled November 1994"""															environmental								
GU070872.1.1748_UC	GU070872	1	1748	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.					ENV	Invertebrate environmental sample clone E05 small subunit ribosomal					E05		soil					South Korea: Upo wetland																		environmental								
FJ705110.1.1051_U	FJ705110	1	1051	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.					ENV	Uncultured eukaryote clone ACWCSP1D3 18S ribosomal RNA gene,					ACWCSP1D3		WCS sediment			17-sept.-05		India		Dr. Tapan Chakrabarti																environmental								
JN547276.1.965_U	JN547276	1	965	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XX_Clade-2	Choanoflagellida_XX_Clade-2_X	Choanoflagellida_XX_Clade-2_X_sp.					ENV	Uncultured eukaryote clone BR8.2 18S ribosomal RNA gene, partial					BR8.2		Lake Baikal					France																		environmental								
AF084233.1.1740_U	AF084233	1	1740	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoeca	Acanthoeca_spectabilis			1		INV	Acanthoeca spectabilis 18S ribosomal RNA gene, partial sequence.																																						
EU011929.1.1795_U	EU011929	1	1795	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoeca_C2	Salpingoeca_napiformis			1		INV	Salpingoeca sp. ATCC 50153 18S ribosomal RNA gene, partial			ATCC 50153																											culture								
JX111018.1.850_U	JX111018	1	850	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Salpingoeca_M	Salpingoeca_M_sp.					ENV	Uncultured fungus clone QS1 18S ribosomal RNA gene, partial					QS1		marine sediment																							environmental								
EU154974.1.1258_U	EU154974	1	1258	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Unclassified marine fungus clone DB25_BASS small subunit ribosomal					DB25_BASS		marine environment																							environmental								
AF271999.1.1800_U	AF271999	1	1800	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_ovata			1		INV	Monosiga ovata 18S ribosomal RNA gene, partial sequence.			Russian												"submitter provided classification: Protozoa, Neomonada, subphylum: Choanozoa, Choanoflagellatea, Craspedida, Codonosigidae"""															culture								
DQ104591.1.1252_U	DQ104591	1	1252	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.			1		ENV	Uncultured eukaryote clone EPK_B_E10 18S ribosomal RNA gene,					EPK_B_E10		Snake River Plain Aquifer					USA																		environmental								
GU969095.1.968_U	GU969095	1	968	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XX_Clade-3	Choanoflagellida_XX_Clade-3_X	Choanoflagellida_XX_Clade-3_X_sp.					ENV	Uncultured eukaryote clone elb13-t3-otu7 18S ribosomal RNA gene,					elb13-t3-otu7		ice-covered lake					Antarctica																		environmental								
GU647190.1.1534_U	GU647190	1	1534	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C3	Salpingoecidae_Group_C3_X	Salpingoecidae_Group_C3_X_sp.					ENV	Uncultured freshwater eukaryote clone ML2_dino18S-46 18S small					ML2_dino18S-46		">5 micrometer fraction of surface water, Mirror Lake, June 28"""					USA: Connecticut, Storrs	41.80 N 72.24 W		"similar to Salpingoeca napiformis strain ATCC 50153 (INSD accession EU011929)"""															environmental			41.8	-72.24				
AY821948.1.1707_U	AY821948	1	1707	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_Q	Choanoflagellatea_X_Group_Q_X	Choanoflagellatea_X_Group_Q_X_sp.			1		ENV	Uncultured choanoflagellate clone CV1_B1_36 small subunit ribosomal					CV1_B1_36		"total DNA isolated from fresh water clay-sand sediment, Nov. 2003, Orsay, France"""					France																		environmental								
FJ410526.1.800_U	FJ410526	1	800	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured apicomplexan clone MLBM39.19 18S ribosomal RNA gene,					MLBM39.19		freshwater lake					China																		environmental								
AF100940.1.1796_U	AF100940	1	1796	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis			1		INV	Monosiga brevicollis 18S ribosomal RNA gene, complete sequence.			ATCC50154																											culture								
JF706243.1.1567_U	JF706243	1	1567	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Codosiga	Codosiga_botrytis					INV	Codonosiga botrytis 18S ribosomal RNA gene, partial sequence.																																						
EF526776.1.1326_U	EF526776	1	1326	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone NIF_4H2 18S ribosomal RNA gene,					NIF_4H2		marine environment																							environmental								
EF526822.1.1395_U	EF526822	1	1395	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone NIF_3G5 18S ribosomal RNA gene,					NIF_3G5		marine environment																							environmental								
DQ310339.1.1334_U	DQ310339	1	1334	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone FV36_CilD8D9D12 small subunit					FV36_CilD8D9D12		"super-sulfidic anoxic fjord water samples"""					Norway: Framvaren																		environmental								
